cid,nlane,turn,dnroad,geom,len
5126_5123,3,S#R#L#U,5123_5122#5123_9175#5123_5082#5123_5126,0105000020E610000001000000010200000004000000909CE7B0E4AF5D40D00A25D0B6F63E4010D1B8D5CBAF5D40604A7E1AB0F63E40087D6D26B4AF5D4020299EF7A2F63E40C82C554B95AF5D40105498619DF63E40,465.45738114273445
5100_5122,3,R#S#U#L,5122_5012#5122_5123#5122_5100#5122_9174,0105000020E6100000010000000102000000040000008FCDE90D12AF5D40684C35717AF63E40C3CDF3F11AAF5D40A957C2C17BF63E40B349B86F39AF5D40CD5C9ED686F63E40E1BB28D559AF5D40D96BAC8A91F63E40,420.464757496337
5012_5021,4,L#S#R#U,5021_5082#5021_9163#5021_4950#5021_5012,0105000020E6100000010000000102000000020000008025FCF745AF5D40557F089A64F43E40609933B296AF5D406AB1671182F43E40,473.4226652186788
4938_4950,3,L#U#R,4950_5021#4950_4938#4950_4907,0105000020E610000001000000010200000006000000C06C13A53FAF5D40F0D14F96ACF33E4098D80A744FAF5D40501DAF70ADF33E40783FEFAC6EAF5D4030FFD692B1F33E4008DF820C87AF5D40602384DFB7F33E403875228491AF5D40D0E9FE93BAF33E4008C4CDA4ABAF5D4060DC0454C2F33E40,631.1324855383398
4927_5010,3,L#S#U,5010_4907#5010_9163#5010_4927,0105000020E610000001000000010200000008000000C813681A0EB05D40A00257EE8FF33E40806C91D509B05D4010DA2F35C8F33E4040DD880D07B05D40E0804C8EE2F33E4028BC061506B05D4080B971C0EBF33E40E89A476DFEAF5D4000A157AB12F43E40B80B8355FCAF5D40B0630E4F1DF43E40601FA4E1F3AF5D4060A458613FF43E4060B7A9D0ECAF5D4000BD06DD5BF43E40,402.93725466736174
4806_4927,3,S#L#U#R,4927_5010#4927_4893#4927_4806#4927_4944,0105000020E610000001000000010200000008000000FDE1216B11B05D40C505DAFC43F23E4041207E9B11B05D40B6FFF96462F23E405FB09FEE11B05D400D34C081A0F23E40E8280F2412B05D40932A7A75C8F23E40DF43364E12B05D40AD40C26A0BF33E40E843616112B05D40F10E74DD29F33E40CB4B404411B05D40224BACAD54F33E4085396A1A0EB05D400A204AEE8FF33E40,563.575094962828
5281_5052,3,R#U#L,5052_5026#5052_5281#5052_5056,0105000020E61000000100000001020000003800000010C72209FFB15D40C05E2DF3ADFD3E401041EA8300B25D4090D040E08CFD3E4008CF57A501B25D40F06DA28C74FD3E4098917A4F05B25D40007E38B524FD3E4030F214070AB25D40D0DCF7A0CEFC3E409020E7600AB25D4010192491BEFC3E4030AFF5420AB25D40A03AD25DB5FC3E40C0BA686A07B25D40300396828CFC3E40A89A549207B25D402018267E85FC3E4098D5980309B25D4060AD06DA7DFC3E40B006B6B70CB25D40004EC38576FC3E4030C2179D21B25D403006942F63FC3E4098C0EC8C39B25D40801687AA4DFC3E4010A1E85947B25D40400CFC013FFC3E4060C0AFB74BB25D4080955F4D38FC3E40D0B6550E62B25D4030C4A59508FC3E4060B765B36FB25D40501745C3EDFB3E40B8A530B787B25D4090C71DEDBAFB3E40706CA79494B25D4090DA946AA0FB3E4080E812A699B25D40709670FA90FB3E40E09E2168A1B25D4060B5648875FB3E40F0A7FBAAA3B25D40201E6BAE69FB3E40A0B176AEA4B25D40E08671D45DFB3E4078B46DC2A4B25D40A0E3FAE952FB3E401076917CA4B25D40103812D54CFB3E4080691F65A3B25D40B0D8CE8045FB3E403000099AA1B25D40202FC9AD3BFB3E40A0551F759FB25D4060DE866C2EFB3E405803433F9BB25D40904524FB01FB3E4098637FC79AB25D40F01C1049F6FA3E4010F584BD9AB25D4090B87F8DEDFA3E4058EC08AA9DB25D40F0C25DCAB4FA3E40083AA261A2B25D40F068750F5CFA3E40D0EA6EB5A6B25D40B00B689109FA3E40684B096DABB25D40602F4C34B5F93E40F08360B3AEB25D4020A5B4996BF93E40187A39F6B0B25D40F08167F93CF93E40187A39F6B0B25D4010648ED632F93E40E88B8F4CB0B25D40C0E124F81FF93E40006155C7AEB25D4080D580D1FDF83E4080C6758EACB25D40B09C0275D7F83E4088D5808AA8B25D40308BEAD090F83E40D034BE22A4B25D40204DF8F645F83E40B06529619FB25D4050AB1622F1F73E401848AE6D9AB25D40E07B255BA0F73E4088A4F4F195B25D401046A5AB50F73E40D0565B3A91B25D40001B608B02F73E40A02493DC8CB25D40A057D0E9B6F63E40C0B53AA387B25D40202F0FCC63F63E40E0E4597783B25D40402A15F91AF63E4058D7E86F7EB25D40208E214CC6F53E4090C33EA67AB25D40F01173AE80F53E4038C534EA79B25D40B065602E73F53E40883C1A3874B25D405062B8300EF53E40385E320F72B25D40A0F98040E7F43E40B807A20D71B25D4070344679D3F43E40,4470.003855562746
4650_4630,4,R#S#L#U,4630_4603#4630_4616#4630_4680#4630_4650,0105000020E610000001000000010200000004000000183DF1E87BAE5D40C0093F57ACF03E40203E73ED83AE5D40D0A246149FF03E4060C08AA7ACAE5D4080C5F11B5DF03E40D844EED5C6AE5D4070BAD0FC34F03E40,481.4449162663467
4554_4563,4,S#L#U#R,4563_4615#4563_4642#4563_4554#4563_9001,0105000020E610000001000000010200000003000000FB8990DB2BB15D408042A0A7BFEE3E4061D56A5948B15D4016E6566BD5EE3E40A6D7E22A81B15D40763605AE02EF3E40,510.3869879994866
4563_4615,4,L#S#U#R,4615_4663#4615_4779#4615_4563#4615_4579,0105000020E610000001000000010200000008000000A6D7E22A81B15D40763605AE02EF3E4063CA6E038AB15D409025BDB909EF3E40D99BD675C1B15D40DECC430136EF3E40FCD8EA93D8B15D40628364854BEF3E403E35A847E4B15D4031F698275BEF3E4067291732F0B15D408530AF0A71EF3E405B41B20402B25D409B2F40EC96EF3E40733038D607B25D40DC0BB36DA4EF3E40,839.6152828973736
4589_4660,3,S#L#U,4660_4689#4660_4671#4660_4589,0105000020E61000000100000001020000000F0000000100B04C54AF5D400000E02267EF3E4059E87BF463AF5D40BCCFF1D1E2EF3E407CF1035F6AAF5D409120014812F03E407538809F6DAF5D403A47F49D25F03E4025F0E25872AF5D4015376E313FF03E40DD131C4573AF5D40BF00EB0644F03E4038867CA774AF5D40CE810E884AF03E40DF0584B575AF5D40075273034FF03E40AE7C5C3C78AF5D403262768158F03E40EB6EBFF879AF5D403BA806925EF03E408B74BB6E7CAF5D40DDB8FFA766F03E40F4DB7CC880AF5D4083D4F55D74F03E40FDAE7C548BAF5D401E16EE8597F03E406B78FEDD90AF5D40133CF0F7ACF03E40924A671697AF5D40121017A9C5F03E40,719.0795964785374
4660_4689,4,S#L#R#U,4689_4694#4689_4819#4689_4662#4689_4660,0105000020E61000000100000001020000001600000053C1B01597AF5D409B436BA8C5F03E4017A8BD6F99AF5D40DD3B72BDD0F03E4093CBFB0F9BAF5D40EA0AF0BCD8F03E40540EFB779CAF5D407615F7C4DFF03E404AB0BCD49DAF5D40AE191173E6F03E40055283E59FAF5D405BEE8AE8F0F03E40C2D77C01A2AF5D40CCC20912FCF03E4030148F0FA3AF5D40887D655201F13E40BEB088A3A3AF5D4033991A3604F13E40024F5247A4AF5D40C77A937407F13E40CF46F0B7A4AF5D4054EBD4C709F13E40AC02D626A5AF5D408FB596340CF13E407C1B3082A5AF5D404C5299620EF13E405E0A170BA6AF5D4074F731CD11F13E402B19BE8DA6AF5D405A05183315F13E40996F75E7A6AF5D4006EB289C17F13E40A7627CFBA7AF5D408F09081823F13E403FF3C520A8AF5D40AC4A8D9624F13E40FFCFC968A8AF5D40FCD682BB26F13E406F70C1CBA8AF5D4045D4C58329F13E40935ADC34A9AF5D40A04835782CF13E40D943B93CAFAF5D40910E8B2858F13E40,286.3750201997783
4660_4671,1,S#U,4671_4680#4671_4660,0105000020E6100000010000000102000000040000000000EE1697AF5D40000048A6C5F03E408115F1E765AF5D4062F9B151EFF03E40A3C34B8947AF5D40DF58ABD106F13E4056A3D3CA2FAF5D40C8BC86C71BF13E40,619.9092394214775
4855_4680,2,S#R#L#U,4680_4630#4680_4708#4680_4671#4680_4855,0105000020E610000001000000010200000015000000750305DE09AF5D40D61ACE25EAF23E402FF2DBA507AF5D409582C9E8DBF23E40A93672BC06AF5D40CE77C794D5F23E40AAFC841606AF5D40E913F559D0F23E40D63C818F05AF5D4080850641CBF23E40C54BA22405AF5D4053456DF2C6F23E407EFB00C504AF5D407FF8F9EFC1F23E402AE2538404AF5D40468E3A5BBCF23E40D1DAC05F04AF5D40D8C4B8D1B6F23E40AA3BFD3D04AF5D4009B10A069DF23E40347A7FCD03AF5D409D7BF6F97BF23E40347A7FCD03AF5D40F149060463F23E40433A7EA003AF5D40D729FB534FF23E4061BA7B4603AF5D40E50EF6813FF23E40EAF8FDD502AF5D408CF20EE833F23E4082F77E3802AF5D40F0E8F30F2AF23E409474835701AF5D40D3CC07C21DF23E407733FED8FFAE5D40A5B107A40EF23E40082B0428FCAE5D406E7510A6EEF13E40625D05C6F4AE5D4053030F04AFF13E4094FA91A6EAAE5D40171D3D3C53F13E40,721.0549312430592
4972_4895,4,R#S#U#L,4895_5105#4895_9007#4895_4972#4895_4802,0105000020E610000001000000010200000008000000F89A484AE9AD5D40E06729B407F43E40382D1ECFC8AD5D4060742806F2F33E40E032E7E6A9AD5D40F05BDA6ED7F33E4080EB12C197AD5D40D0EDD2B1C3F33E4018A0E3F985AD5D40800D4919B0F33E4028626D3365AD5D40C0BB022F85F33E4050FAE2554DAD5D4040DEC58463F33E4058D041253BAD5D40406FE80F48F33E40,1069.2245333587439
5303_5135,3,R#U#L,5135_5154#5135_5303#5135_5124,0105000020E6100000010000000102000000E300000038D44EEB1BBA5D400092E6F213FF3E40F8D59A551BBA5D40705442450FFF3E4098D80C751ABA5D404041A4B106FF3E40A82965C619BA5D4090CBB2A600FF3E40400FC80718BA5D40B07D6779F3FE3E4068DB5FF910BA5D405053AD5AD9FE3E402090B36C0ABA5D40D05B5C5AC2FE3E4008D2278709BA5D4070687A2BC0FE3E40D836A78D08BA5D40F06B1200BFFE3E40989A7BEA06BA5D4070B2C998BDFE3E40A0E1FA0800BA5D40E00D112DB5FE3E40189C15DFFDB95D4030959136B2FE3E40585EDA59FCB95D400025F77BAFFE3E40483CC8A1F4B95D40809E54089FFE3E40D0B1F254F2B95D40D0AB139A9BFE3E40C04DC0C8EEB95D40F0303E5097FE3E40A8F0BDE5E8B95D4010D045698DFE3E404890A822E5B95D4080E13D9087FE3E40C09A70A0E1B95D40507D20E683FE3E4040E12739E0B95D40D0B75A6E83FE3E4068288092DDB95D40A040900A83FE3E407025B043D9B95D40A08ADF7780FE3E40F0CDEFCED6B95D40200F696D7DFE3E40C0326FD5D5B95D409050D39E7AFE3E407855F5CCD4B95D409063805877FE3E407811D718D1B95D40605F118762FE3E40D8C5E7FAD0B95D4010AF4E1C60FE3E408021E104D1B95D4000D78BD155FE3E40F8C4C145D1B95D4040307D124CFE3E4030A190A4D1B95D406034B6A749FE3E40F8F604AFD4B95D40A06282453EFE3E40F821186FDAB95D401042EFE321FE3E40C84F2243E0B95D40C010051C0AFE3E40606D9D36E5B95D4090E170A7F3FD3E40E038C1E8E6B95D40B0F3098FECFD3E40B0CF8358E9B95D40204F5123E4FD3E4010CD1139EAB95D40906596B1DFFD3E4038588846EBB95D40E080B595D7FD3E407825F862ECB95D401081F26AC5FD3E40D043C0D0ECB95D40808BBAE8C1FD3E40589351ACEDB95D408013DCB2BDFD3E40E88DE878EEB95D40D0573DF8BAFD3E40D85F744EF3B95D40C08BF7BDAFFD3E40206F31C0F7B95D40A0A7B762A6FD3E4048C233ABFBB95D40703900EA9FFD3E40108D0AE301BA5D40605A0DF697FD3E403883E32504BA5D4000DC9FD794FD3E40D0B13A7405BA5D40802ED48092FD3E4038298ACC06BA5D40A0F61DFB8DFD3E40D8982F8007BA5D4040C74CB189FD3E40A8A3552D09BA5D40D0F65AD07BFD3E40A08C1B980BBA5D40B02EDB1969FD3E40F8053C4F0DBA5D40F055770E60FD3E40A86CE0FA0FBA5D4030FE042455FD3E4098A7246C11BA5D40A0162DF44CFD3E4020F7B54712BA5D402028251B47FD3E40B801570013BA5D40600572A240FD3E409090EAD613BA5D405064510B37FD3E40C86CB93514BA5D4070B909B72FFD3E40B85CAF4914BA5D403057CF4E28FD3E40904DCB1214BA5D40D0A3A2BE20FD3E4080E268DD12BA5D40B021ACF112FD3E4028DDAB6310BA5D401064F4B8FCFC3E40F86094980EBA5D40C0D32A88EEFC3E4070DFBF530ABA5D40F0E8F758D5FC3E40401A2B8A07BA5D4080971457C9FC3E40D83DD73606BA5D402068430DC5FC3E409027EA1B04BA5D4090793B34BFFC3E40A0DACA5F02BA5D40604773D6BAFC3E40A803E03F00BA5D40B01113A4B7FC3E405888EE29FEB95D40805E5925B5FC3E40806DBE90FCB95D40B024C05DB4FC3E40C0B5C193FAB95D40D064E80DB4FC3E40C8B2F144F6B95D4080D81A9DB5FC3E4010AA2F13F1B95D40100ACA74B5FC3E4060F0D0E7EBB95D40F00D0FE5B4FC3E4008E974B6E6B95D4030F5BA8CB5FC3E40805E03B8DFB95D408052E33BB7FC3E40A0F6A880DAB95D40506407EBB8FC3E4030E7D54AD2B95D40B0AE03F4B6FC3E40D0BE0203CEB95D4060E8E344B5FC3E40587E4A7CCBB95D4010164785B4FC3E406022C19BC8B95D40E0221ECDB4FC3E40387F1109C6B95D40C0B1EE2CB5FC3E4008537A64BBB95D40803F3682BAFC3E4040043603B6B95D40A034C168BDFC3E40B872945BB1B95D4050D06810BEFC3E4088B38F73ADB95D40C09973F8BDFC3E40B032CB1FA5B95D40804BB392B9FC3E40C0D510A8A0B95D404077B4A4B5FC3E40C8242E9098B95D402016C898ADFC3E40503D021A8DB95D4080F2004EA3FC3E409042E6588BB95D402030260FA1FC3E40D8EB40B786B95D4060A90E6399FC3E40901534E182B95D40D08364D692FC3E40307191397EB95D40206E7CCA8AFC3E40600415417BB95D4080CB258D85FC3E40C0176F9678B95D4090C9C35E82FC3E40C0A19E4874B95D40C0B252487FFC3E40F8F0D1F46FB95D40408678127BFC3E4048F453056BB95D40F02D1EDE73FC3E40C0075A1465B95D40602251B467FC3E4060E6B6755EB95D40305A50EA5BFC3E402859C87556B95D4030E73F2F52FC3E4050D1D37850B95D40100562024CFC3E40287534D449B95D40400D1BB644FC3E400027F5813EB95D40B0EE21E634FC3E4048EA964D3BB95D406023B5CF31FC3E40D875FCA532B95D40702FB3F329FC3E40802B81B02DB95D4080B38F4D26FC3E40200D1D9128B95D4040D3134F23FC3E40B8F2A99B1FB95D4090B85DC820FC3E40C8B797D11BB95D402064C7F01FFC3E4010F5FA1419B95D4040EDF0B11DFC3E408010626412B95D40208AA27712FC3E400009F06E09B95D40D052554F03FC3E403891D3B605B95D40900BC592FCFB3E402881FB7103B95D408020558EF5FB3E40B85A8A5802B95D40D0184CC1EFFB3E40208F5BC4FEB85D408067BE34D9FB3E402840019FF5B85D40202556F0A2FB3E4000FFD9FEF1B85D40F0E9446B8DFB3E40F8893A48EFB85D408048F84B7CFB3E4018DBCF22EEB85D401021EC9072FB3E40A0FFDE0DECB85D4030B877CB5DFB3E4078D6F0F2E9B85D40C01B78134EFB3E40A881AD7FE8B85D40100DC0B043FB3E40604A494EE7B85D40A05845C43CFB3E40B0E204DBE5B85D4030A4CAD735FB3E40B8867BFAE2B85D40A08C809D2AFB3E4040995072DBB85D40406AC37014FB3E400845120ED4B85D40C05C152CFEFA3E4010CE1029CEB85D40F06B7F9CEDFA3E409054A806CBB85D4090283450E6FA3E4070412738C0B85D40608D3EB6CAFA3E40C88DC71EB7B85D4090A82537B9FA3E4088E5601AACB85D40108FFAE1A3FA3E40E8A6A0B7A5B85D40301FD55F98FA3E4000283E92A0B85D40303E803D8DFA3E407076566B9EB85D4010E2E09886FA3E40D006B1B79DB85D40F0F8D2C282FA3E40201B3CA49CB85D40C030D2F876FA3E4080105E629CB85D40D0B691946FFA3E40E05FA7D29BB85D40C0700BF65CFA3E406001B7B49BB85D40705A4CED3EFA3E40705BDE669BB85D40C06A3F6829FA3E40E8801EE99AB85D4030D933B61DFA3E40A8826A539AB85D40A0A70C1918FA3E40604B062299B85D40306D53A411FA3E40C0B9B8C097B85D40108B75770BFA3E40F885EC6395B85D4000AC828303FA3E40B8A8AFE493B85D402095116D00FA3E40C0A77E4D92B85D40C04CF8A5FEF93E40D0294DBF8EB85D4050092C46FEF93E40681949F284B85D40707FA84DFFF93E40F0C656F87CB85D40F0B2B22C01FA3E40D862561377B85D40308EE1C302FA3E40E88FCB4D6EB85D4050F1B01107FA3E40789101F469B85D402003D5C008FA3E40688129AF67B85D40B0BF086108FA3E40584C6A3D63B85D40D03768AA05FA3E40F819BEC258B85D4020A8BE26FDF93E4060F2054E52B85D4050A4FAC9F6F93E40F857D2CE4CB85D40502ABA65EFF93E4028868E6449B85D4050BE5840EAF93E40883386A63DB85D40F000CD8FDBF93E409089D33733B85D401098D7B6CDF93E40E0C8446330B85D40A05B3B00CBF93E40989810DB2CB85D40C0D39A49C8F93E40E81E92F425B85D405018F0B3C3F93E4040F93BAE22B85D404099E1D4C1F93E4030E9636920B85D401044F1C5BFF93E40C8AD795D18B85D40B08D14ABB5F93E40780045DE12B85D40A01C661EAFF93E4048036E9910B85D402076CA70AAF93E40A8D3A82A0EB85D4040E77A24A3F93E40B09FC60908B85D40B0E25EB78DF93E40F8FED1FA05B85D408086BF1287F93E40D85B226803B85D40901D492680F93E40A8BD9496FEB75D4000FA81DB75F93E40280A4B41F9B75D40C0B4D4606BF93E40D07FEF06F6B75D4090DE734464F93E40F8F82BA1F1B75D40303B44E356F93E4010D521C5EDB75D40E06F58E04CF93E40B051F633E8B75D4080B97BC542F93E40D0760A2EE0B75D40D0B1F30B36F93E40688F48C2DBB75D40E03C000F30F93E4008CC3CECD7B75D40F048FE3228F93E40807BAC20D3B75D409092A22B17F93E40B02D9956CFB75D4070DBECEC04F93E40C02B3728CCB75D40A07EF537EFF83E4068A1DBEDC8B75D4020EB086BD9F83E40D058AC62C3B75D40907F5953B9F83E4028D1CD29C1B75D40B097559BA9F83E4080CD1F91BEB75D4050F4A64D95F83E4040128BBFBDB75D4010B4463A8CF83E40783917ACBCB75D40F0F013EB7AF83E40B8DC72F8BBB75D40D08DC5B06FF83E402883A49BB9B75D406012541851F83E4090980CD9B6B75D40C03028F92FF83E4080E38CDDB5B75D408071B90625F83E4070F21DC7B2B75D40B01990CC09F83E4048137F19AEB75D4020C10E82DFF73E401896685EA8B75D40701F9B4CABF73E40E03B2BE8A4B75D40F0B3EB348BF73E40B0FB34DFA2B75D40F0ECF48873F73E40289B36D9A2B75D4040587D8A70F73E40E87D1915A3B75D40007F31356BF73E407015BACEA3B75D4060629A935EF73E40B86EC6ADA5B75D405044D2BD3AF73E40C8A98431A6B75D40B0B9F6B42CF73E40002C6967A6B75D40901022DC0EF73E40D0C08C1FA6B75D40107137EB00F73E401021C9A7A5B75D40D01D2A1EFBF63E40B0351612A5B75D40B0409958F6F63E40E819833AA4B75D4020893333F1F63E4088B1CFADA1B75D40202402B7E9F63E40103736F49CB75D40908BC65BE0F63E4018F3E5989BB75D40B0FA93CDDCF63E40505D91499AB75D40702DC588D6F63E40A8B43BFA98B75D4000FA3BBDCDF63E40E03D50D996B75D402031E3E2B2F63E4000B18D6196B75D40A0048AC0A7F63E40A03F9C4396B75D408060024F8BF63E4078D6CDE395B75D40F03C3B0481F63E405808381295B75D40D06BA86274F63E40F8AC4AA693B75D40D0CE510A64F63E40,6653.232070739422
4706_4835,2,R#S#U#L,4835_4854#4835_4944#4835_4706#4835_4806,0105000020E61000000100000001020000000900000064D2D7DA58B05D4048588E6F73F13E404E74A7855CB05D400F10ABC3FAF13E407DCE7A845CB05D40B2FC125401F23E404520EA805CB05D404341A52115F23E40B1BADDE45AB05D402BE6D65A4EF23E402846B7DA5AB05D402BB28CC34FF23E40E7964ED259B05D40768D54E76AF23E40A0EA882A59B05D40C628B61F7CF23E4014229EF457B05D40C85534EF9BF23E40,504.1593248724807
4835_4944,2,S#L#R#U,4944_5029#4944_4927#4944_4961#4944_4835,0105000020E61000000100000001020000000800000014229EF457B05D40C85534EF9BF23E4007AB98E754B05D4046CB2665F7F23E40D26D0D9554B05D404D93C62601F33E40EA6AC05A54B05D40AA57FC6C05F33E407964208D52B05D40101AEA4527F33E4000A370E250B05D40B8CE5C333BF33E4041D77C644CB05D40EA67A0E870F33E40D971AA5246B05D405A7B65FFB8F33E40,494.5611428463287
4944_5029,2,U#R,5029_4944#5029_5061,0105000020E6100000010000000102000000060000005826A65246B05D4060E45CFFB8F33E4028880B573FB05D4080B80E5C05F43E40489029A33AB05D4050431FC938F43E40E0AB29A534B05D407082F08770F43E40108F79F431B05D40B028756E7FF43E4040CCA58B29B05D40608DC1A4A7F43E40,440.79514555417904
4961_4854,2,L#R#U,4854_4863#4854_4835#4854_4961,0105000020E61000000100000001020000000500000018C10F3983B05D4010FC638CD5F33E40C0D1E7D385B05D404014F1EF96F33E402071A23F8FB05D400027614142F33E406047525B95B05D4000ACF32108F33E40609B0BCB9BB05D4020F5DEBFC9F23E40,477.03133699323666
4961_5061,3,L#R#U,5061_5029#5061_5132#5061_4961,0105000020E61000000100000001020000000B00000018C10F3983B05D4010FC638CD5F33E4048FE948882B05D4010543413E2F33E40A878A5977EB05D40F042DDEE02F43E4050E0C86973B05D407004280142F43E4010034B8563B05D40903B0DD486F43E40A8B4B92F5CB05D40D069DC96A6F43E404856735D51B05D40F0E4E4FCCFF43E4070BD54763EB05D40B00D0F4D18F53E4020C398313BB05D403028F70823F53E4058689F1538B05D4090C205E525F53E40D81E94CF29B05D4040E9E47C19F53E40,814.1399746930122
5126_5132,2,R#U,5132_5061#5132_5126,0105000020E610000001000000010200000006000000909CE7B0E4AF5D40D00A25D0B6F63E40F077F6CFF2AF5D4040DCDD89ADF63E4098C760E6F7AF5D4030BACBD1A5F63E40E0193D1CFCAF5D4050D5ADE0AFF63E408061937E00B05D40B0ED8E48B8F63E40B852FBB910B05D40E0E7CA0ABFF63E40,270.71000884932033
9162_5126,3,R#S#L#U,5126_5132#5126_9176#5126_5123#5126_9162,0105000020E610000001000000010200000009000000D0610391E1AF5D40B02C5AB860F53E403870B558EEAF5D405081783CB1F53E403047A078F0AF5D40909E80D2C2F53E40C041697FF2AF5D4020068C98D3F53E40F82E2E8DF3AF5D4090616E01E5F53E4020A74771F3AF5D403048DECCF7F53E40A860FF08F2AF5D40C034F3EE0CF63E407049967FECAF5D40909ED4D150F63E40909CE7B0E4AF5D40D00A25D0B6F63E40,614.5504502739681
5126_9176,2,S#U#L,9176_5193#9176_5126#9176_9175,0105000020E61000000100000001020000000B000000909CE7B0E4AF5D40D00A25D0B6F63E4058885355E4AF5D4080E881B0CFF63E40D88BEB29E3AF5D4050AE6E3EF3F63E4070644979E0AF5D401001CAFD13F73E4020386BB3DBAF5D40E0350FA42EF73E40688548A4D2AF5D40B0BBAE764CF73E40503EBBEBC8AF5D40D0460D9E70F73E4048EF50BEC7AF5D40301B0EFF74F73E4010ED5792C0AF5D408099C0CB91F73E40E83B8634BBAF5D40F0E3C120ADF73E4020081C4BB0AF5D40200DC8B4EFF73E40,629.1683579929255
5082_5123,3,L#S#U#R,5123_5122#5123_9175#5123_5082#5123_5126,0105000020E6100000010000000102000000020000007004DA0495AF5D40B0B8DFDE8BF53E40C82C554B95AF5D40105498619DF63E40,462.7071748669173
5123_5122,3,L#U#S#R,5122_5012#5122_5123#5122_5100#5122_9174,0105000020E610000001000000010200000002000000C82C554B95AF5D40105498619DF63E4068072DD559AF5D40E0D4A38A91F63E40,347.31924130388654
5369_5156,1,U,5156_5369,0105000020E610000001000000010200000064000000F07FAFA459B75D4000675C24AC023F4078F6A5E959B75D40C092AFA1A7023F40908C8A0F5EB75D40005DE64168023F40D037E34D61B75D400055802228023F40F0A3F02C63B75D4000E3D382E8013F40E028526464B75D40B0FCD27FAF013F405898AFAC63B75D40D078811D75013F4068BFF32D61B75D4060C5EB5F31013F40D0E596EE5FB75D4050267B19FF003F40A8286E475EB75D4020D08CF7C3003F40786C76375EB75D4060325E328F003F4008258E075EB75D406062670F56003F40B8F5586F5EB75D40A051151B3F003F40783A92F65FB75D40F042A66824003F4008BDD45B65B75D4080022166EAFF3E402859B89365B75D40D0C910A9E4FF3E407086DF4365B75D40308151DFB8FF3E4060147F0C64B75D40D09C331E7CFF3E40F8CB654562B75D40A0EADDBA43FF3E4090AE001661B75D40807EC5452EFF3E40487E9AE65FB75D40805437AF1BFF3E4018F486175EB75D40E0856F9907FF3E4080F5745258B75D40904AF074D1FE3E4038FE220D53B75D40A0F724EF9DFE3E40485D4AE14AB75D4080F899574EFE3E40202A51EC44B75D40603865B513FE3E40F87358EE40B75D40A0202CC8EEFD3E40300679B73EB75D4040E27693D8FD3E409063227A39B75D406023824BA9FD3E40988B979238B75D40E0C0D4D19CFD3E403097D81238B75D40E0B70A9792FD3E40D8EDE10238B75D4030D3297B8AFD3E404066D12238B75D40807955627CFD3E40184E1E8B37B75D4090E39D096EFD3E40102DD91B36B75D40F095C71458FD3E4040445B1C35B75D40A047505F43FD3E40F0EB7FD434B75D40E0093CEB2BFD3E4020A877E434B75D40E08163D11FFD3E40D0F5424337B75D40F0660748F3FC3E40A0DEC04238B75D40A09B64F5D8FC3E404066D12238B75D40F01EE93EC6FC3E40E03EFDCA37B75D4080F7DC83BCFC3E4080F8F1EB35B75D404092BC549BFC3E40304CBC5C34B75D40A06CA42874FC3E40807BF1F433B75D4060AB1CB855FC3E40E8F2AF7D32B75D40F0C6FEF618FC3E4090A2357631B75D40C014A993E0FB3E40387D6F0631B75D40900A9FFECAFB3E40081293BE30B75D40B05291AFA9FB3E407882219E31B75D406035A2FD8DFB3E4090F68FBD32B75D40600067EA74FB3E40F8B86AFC34B75D403050F4C838FB3E40B881D42336B75D40002343961EFB3E40202578DB36B75D40A09928FB14FB3E40B07BD5113AB75D408026298DF1FA3E4090E022713BB75D406053FC59D8FA3E409855C2273EB75D40A06F7F599AFA3E4010933B2F3FB75D40A0ECBD6A78FA3E40B8BFC11E40B75D40D06C1F185EFA3E40F04BE3D541B75D40A06C306544FA3E401802DCD345B75D4050BE9E5E12FA3E40D04E769B46B75D40501CE9E10BFA3E4018A8827A48B75D40103586EAFAF93E40281CF19949B75D4050CFB3ADF4F93E4090FA42CD52B75D40E0AADBDBD8F93E4030A4C9B355B75D4070482E62CCF93E404869539B56B75D40A0F21DA6C4F93E405094073357B75D4050FFBC8ABBF93E407081063357B75D40D0649EEDB5F93E4090F443BB56B75D40B07643B0B0F93E405871609552B75D40607D4C438BF93E4018BDC9C551B75D40D07ACA6782F93E40C810943650B75D4080EAC8D36AF93E40B0D539014BB75D4050CC49AE36F93E407874CCE149B75D4080A5DEB32BF93E40B8AB62BA48B75D40B04FCEF723F93E4048BED3E345B75D40E07AAF5C1AF93E40A83DF3AC43B75D4030C390C012F93E4008C051F542B75D40204665230DF93E401064966D42B75D40D0BC4A8803F93E4048F7E7CD41B75D40F0D77AB9E1F83E404848039641B75D40D046EBD8A3F83E40A844235641B75D40C029BD5A61F83E4040CC333641B75D40D0E8854A42F83E40501F5DE640B75D40B0CEB9342EF83E4048A38D8640B75D40C03802DC1FF83E40004A81A73EB75D400099F0D4EEF73E4048A98C983CB75D402088AF2DBEF73E40E8309D783CB75D404092CC36ACF73E40D094B9403CB75D40B0F990DBA2F73E40803CDEF83BB75D4060587C1F9BF73E40E06073D13AB75D40400F0B488AF73E40B07BD5113AB75D40F004FF8B82F73E40801A68F238B75D4060027DB079F73E40889C366435B75D4040028EFD5FF73E40182CA88434B75D40304B102257F73E40A8BB19A533B75D40F0E2BB0948F73E4080524B4533B75D4090549DB72CF73E40C8DAFCE531B75D40400273F2F7F63E40E850C30D31B75D40F057F86FE8F63E40,5244.3993190046895
